"1,112059021","1,112053794","1,111903832","1,11160844","1,111166901","1,11057848","1,109842416","1,108957931","1,107924222","1,106740465","1,105405816","1,103919407","1,102280352","1,100487739","1,098540638","1,096438095","1,094179137","1,091762767","1,089187967","1,086453698","1,083558899","1,080502489","1,077283362","1,073900394","1,070352437","1,066638323","1,062756861","1,058706839","1,054487025","1,050096163","1,045532976","1,040796166","1,035884415","1,030796379","1,025530697","1,020085984","1,014460834","1,008653819","1,00266349","0,9964883762","0,9901269857","0,9835778042","0,9768392964","0,969909905","0,9627880516","0,9554721357","0,9479605357","0,9402516081","0,932343688","0,9242350888","0,9159241025","0,9074089994","0,8986880282","0,889759416","0,8806213685","0,8712720696","0,8617096818","0,8519323459","0,8419381813","0,8317252855","0,8212917348","0,8106355837","0,7997548652","0,7886475906","0,7773117498","0,765745311","0,7539462209","0,7419124045","0,7296417654","0,7171321856","0,7043815253","0,6913876234","0,678148297","0,6646613419","0,650924532","0,6369356198","0,6226923362","0,6081923906","0,5934334707","0,5784132426","0,563129351","0,5475794189","0,5317610476","0,5156718172","0,4993092858","0,4826709902","0,4657544455","0,4485571453","0,4310765615","0,4133101446","0,3952553233","0,376909505","0,3582700753","0,3393343983","0,3200998165","0,3005636509","0,2807232009","0,2605757441","0,2401185369","0,2193488139","0,1982637881","0,1768606511","0,1551365727","0,1330887013","0,1107141636","0,08801006485","0,06497348858","0,04160149686","0,01789113012","-0,006160592759","-0,03055667448","-0,05530013932","-0,08039403315","-0,1058414234","-0,131645399","-0,1578090707","-0,1843355705","-0,2112280523","-0,2384896913","-0,2661236844","-0,29413325","-0,3225216284","-0,3512920809","-0,380447891","-0,4099923632","-0,4399288241","-0,4702606214","-0,5009911248","-0,5321237253","-0,5636618355","-0,5956088897","-0,6279683437","-0,6607436749","-0,6939383823","-0,7275559864","-0,7616000292","-0,7960740746","-0,8309817078","-0,8663265356","-0,9021121864","-0,9383423103","-0,9750205788","-1,012150685","-1,049736344","-1,087781292","-1,126289286","-1,165264106","-1,204709554","-1,244629452","-1,285027643","-1,325907994","-1,367274393","-1,409130747","-1,451480988","-1,494329067","-1,537678959","-1,581534658","-1,625900182","-1,670779568","-1,716176877","-1,76209619","-1,80854161","-1,855517262","-1,903027292","-1,951075868","-1,99966718","-2,048805438","-2,098494875","-2,148739746","-2,199544325","-2,25091291","-2,302849821","-2,355359397","-2,408446","-2,462114014","-2,516367845","-2,571211919","-2,626650684","-2,682688611","-2,73933019","-2,796579936"
"1,123732104","1,123965552","1,124055248","1,124000494","1,123800573","1,123454744","1,122962244","1,122322289","1,121534069","1,120596758","1,119509501","1,118271426","1,116881636","1,115339214","1,113643217","1,111792685","1,109786631","1,107624048","1,105303907","1,102825156","1,100186722","1,097387508","1,094426397","1,091302246","1,088013895","1,084560157","1,080939826","1,077151673","1,073194445","1,069066869","1,06476765","1,060295468","1,055648983","1,050826833","1,045827633","1,040649976","1,035292432","1,02975355","1,024031857","1,018125856","1,012034029","1,005754836","0,9992867142","0,992628079","0,9857773234","0,978732818","0,9714929116","0,9640559304","0,9564201787","0,9485839383","0,9405454691","0,9323030084","0,9238547716","0,9151989517","0,9063337198","0,8972572243","0,8879675918","0,8784629265","0,8687413103","0,8588008032","0,8486394426","0,838255244","0,8276462005","0,816810283","0,8057454404","0,7944495991","0,7829206634","0,7711565155","0,7591550151","0,746914","0,7344312856","0,7217046652","0,7087319097","0,695510768","0,6820389667","0,6683142102","0,6543341807","0,640096538","0,6255989199","0,6108389421","0,5958141977","0,5805222578","0,5649606715","0,5491269653","0,5330186437","0,516633189","0,4999680611","0,483020698","0,4657885152","0,448268906","0,4304592418","0,4123568714","0,3939591216","0,375263297","0,3562666798","0,3369665302","0,317360086","0,297444563","0,2772171547","0,2566750322","0,2358153446","0,2146352188","0,1931317593","0,1713020486","0,1491431469","0,1266520921","0,1038259","0,0806615641","0,05715605578","0,03330632415","0,009109296114","-0,01543812364","-0,04033905263","-0,06559663059","-0,09121401947","-0,1171944034","-0,1435409889","-0,1702570043","-0,1973457006","-0,2248103508","-0,2526542501","-0,280880716","-0,309493088","-0,3384947281","-0,3678890204","-0,3976793711","-0,4278692088","-0,4584619842","-0,4894611703","-0,5208702621","-0,5526927771","-0,5849322548","-0,6175922571","-0,6506763679","-0,6841881934","-0,7181313622","-0,7525095248","-0,7873263541","-0,8225855452","-0,8582908154","-0,8944459042","-0,9310545732","-0,9681206065","-1,00564781","-1,043640013","-1,082101064","-1,121034838","-1,160445229","-1,200336154","-1,240711553","-1,281575387","-1,322931641","-1,36478432","-1,407137452","-1,449995088","-1,493361302","-1,537240187","-1,58163586","-1,626552462","-1,671994154","-1,717965119","-1,764469564","-1,811511716","-1,859095827","-1,907226168","-1,955907035","-2,005142745","-2,054937636","-2,105296071","-2,156222433","-2,207721128","-2,259796585","-2,312453253","-2,365695604","-2,419528135","-2,473955362","-2,528981823","-2,584612081","-2,640850719","-2,697702343","-2,755171581"
"1,135683825","1,136157408","1,136488302","1,136675809","1,136719209","1,136617759","1,136370695","1,135977226","1,135436543","1,13474781","1,133910169","1,132922741","1,131784623","1,130494887","1,129052585","1,127456744","1,12570637","1,123800445","1,121737927","1,119517752","1,117138834","1,114600063","1,111900306","1,109038407","1,106013188","1,102823447","1,099467959","1,095945477","1,092254731","1,088394426","1,084363248","1,080159856","1,075782888","1,071230959","1,066502662","1,061596564","1,056511212","1,051245128","1,045796814","1,040164746","1,034347378","1,028343141","1,022150445","1,015767673","1,00919319","1,002425333","0,9954624199","0,988302744","0,9809445759","0,9733861632","0,9656257308","0,9576614803","0,9494915907","0,9411142178","0,9325274946","0,9237295311","0,9147184144","0,9054922085","0,8960489546","0,886386671","0,8765033529","0,8663969727","0,8560654797","0,8455068004","0,8347188382","0,8236994738","0,8124465646","0,8009579454","0,7892314278","0,7772648007","0,7650558298","0,752602258","0,7399018052","0,7269521685","0,7137510217","0,700296016","0,6865847796","0,6726149177","0,6583840124","0,6438896231","0,6291292861","0,6141005149","0,5988007999","0,5832276086","0,5673783855","0,5512505524","0,5348415079","0,5181486276","0,5011692645","0,4839007483","0,4663403859","0,4484854613","0,4303332355","0,4118809465","0,3931258095","0,3740650165","0,3546957369","0,3350151168","0,3150202796","0,2947083258","0,2740763326","0,2531213547","0,2318404234","0,2102305476","0,1882887126","0,1660118814","0,1433969936","0,1204409661","0,09714069265","0,07349304424","0,04949486883","0,02514299143","0,0004342141317","-0,02463468393","-0,05006694658","-0,07586584057","-0,1020346556","-0,1285767044","-0,1554953224","-0,1827938683","-0,2104757235","-0,2385442924","-0,2670030026","-0,2958553042","-0,3251046705","-0,3547545979","-0,3848086053","-0,415270235","-0,4461430521","-0,4774306444","-0,509136623","-0,5412646218","-0,5738182976","-0,6068013301","-0,6402174222","-0,6740702995","-0,7083637106","-0,7431014272","-0,7782872437","-0,8139249775","-0,8500184692","-0,8865715821","-0,9235882024","-0,9610722394","-0,9990276253","-1,037458315","-1,076368287","-1,115761543","-1,155642105","-1,196014022","-1,236881362","-1,27824822","-1,320118709","-1,36249697","-1,405387164","-1,448793476","-1,492720112","-1,537171304","-1,582151305","-1,627664392","-1,673714863","-1,720307041","-1,767445271","-1,815133922","-1,863377384","-1,912180072","-1,961546422","-2,011480895","-2,061987974","-2,113072163","-2,164737993","-2,216990014","-2,269832802","-2,323270954","-2,377309091","-2,431951856","-2,487203916","-2,543069959","-2,5995547","-2,656662872","-2,714399234"
"1,147915545","1,148630618","1,149204138","1,149635408","1,149923711","1,150068302","1,150068418","1,149923266","1,149632034","1,149193885","1,148607956","1,147873365","1,146989201","1,145954534","1,144768406","1,14342984","1,14193783","1,140291352","1,138489353","1,13653076","1,134414475","1,132139375","1,129704317","1,12710813","1,124349621","1,121427575","1,118340751","1,115087885","1,11166769","1,108078854","1,104320043","1,100389897","1,096287035","1,092010051","1,087557514","1,082927971","1,078119945","1,073131936","1,067962418","1,062609844","1,057072642","1,051349216","1,045437946","1,03933719","1,033045281","1,026560529","1,019881219","1,013005614","1,005931952","0,9986584478","0,9911832931","0,983504655","0,9756206772","0,9675294798","0,9592291591","0,9507177878","0,9419934147","0,9330540652","0,9238977408","0,9145224194","0,904926055","0,8951065783","0,8850618959","0,8747898909","0,8642884227","0,853555327","0,8425884158","0,8313854773","0,8199442761","0,8082625532","0,7963380258","0,7841683873","0,7717513075","0,7590844326","0,746165385","0,7329917634","0,7195611428","0,7058710746","0,6919190864","0,677702682","0,6632193419","0,6484665224","0,6334416565","0,6181421532","0,6025653982","0,586708753","0,5705695558","0,5541451209","0,5374327391","0,5204296772","0,5031331786","0,4855404628","0,4676487258","0,4494551396","0,4309568529","0,4121509904","0,3930346531","0,3736049186","0,3538588405","0,3337934488","0,3134057499","0,2926927264","0,2716513371","0,2502785174","0,2285711787","0,2065262088","0,1841404721","0,1614108087","0,1383340356","0,1149069458","0,09112630858","0,06698886965","0,04249135095","0,01763045077","-0,007597156332","-0,03319481948","-0,0591659115","-0,0855138289","-0,1122419919","-0,1393538444","-0,166852854","-0,1947425121","-0,2230263335","-0,2517078571","-0,2807906452","-0,3102782839","-0,3401743829","-0,3704825758","-0,4012065197","-0,4323498955","-0,4639164078","-0,4959097848","-0,5283337785","-0,5611921646","-0,5944887423","-0,6282273348","-0,6624117888","-0,6970459747","-0,7321337867","-0,7676791426","-0,8036859839","-0,8401582759","-0,8771000074","-0,9145151911","-0,9524078634","-0,9907820841","-1,029641937","-1,06899153","-1,108834993","-1,149176482","-1,190020175","-1,231370274","-1,273231005","-1,315606618","-1,358501385","-1,401919605","-1,445865597","-1,490343706","-1,5353583","-1,580913771","-1,627014534","-1,673665028","-1,720869717","-1,768633086","-1,816959647","-1,865853932","-1,915320499","-1,965363931","-2,015988831","-2,067199829","-2,119001577","-2,171398751","-2,224396051","-2,2779982","-2,332209946","-2,38703606","-2,442481336","-2,498550591","-2,55524867","-2,612580436","-2,67055078"
"1,160428751","1,161386582","1,162204062","1,162880502","1,163415184","1,163807371","1,164056295","1,16416117","1,164121181","1,163935491","1,163603237","1,163123533","1,162495468","1,161718107","1,160790489","1,15971163","1,158480522","1,157096131","1,1555574","1,153863246","1,152012564","1,150004223","1,147837068","1,145509918","1,143021569","1,140370794","1,13755634","1,134576928","1,131431258","1,128118002","1,124635812","1,12098331","1,117159099","1,113161754","1,108989827","1,104641845","1,100116312","1,095411705","1,090526479","1,085459063","1,080207863","1,074771259","1,069147608","1,063335241","1,057332467","1,051137569","1,044748804","1,038164408","1,03138259","1,024401536","1,017219407","1,009834339","1,002244444","0,9944478107","0,986442502","0,9782265569","0,9697979899","0,961154791","0,952294926","0,943216336","0,933916938","0,9243946243","0,9146472629","0,9046726975","0,894468747","0,8840332064","0,8733638458","0,8624584112","0,8513146241","0,8399301815","0,8283027561","0,8164299961","0,8043095252","0,7919389429","0,779315824","0,7664377193","0,7533021547","0,7399066319","0,7262486284","0,7123255968","0,6981349657","0,683674139","0,6689404964","0,6539313931","0,6386441598","0,6230761029","0,6072245043","0,5910866214","0,5746596875","0,5579409111","0,5409274765","0,5236165435","0,5060052476","0,4880906997","0,4698699863","0,4513401697","0,4324982876","0,4133413533","0,3938663556","0,3740702591","0,3539500037","0,3335025052","0,3127246548","0,2916133191","0,2701653407","0,2483775374","0,2262467029","0,2037696061","0,1809429919","0,1577635804","0,1342280676","0,1103331249","0,08607539925","0,06145151331","0,03645806526","0,01109162885","-0,01465124659","-0,04077403612","-0,06728023926","-0,09417337991","-0,1214570064","-0,1491346915","-0,1772100324","-0,2056866507","-0,2345681924","-0,263858328","-0,2935607522","-0,3236791843","-0,3542173682","-0,3851790718","-0,4165680877","-0,4483882328","-0,4806433486","-0,5133373008","-0,5464739796","-0,5800572997","-0,6140912001","-0,6485796443","-0,6835266201","-0,7189361399","-0,7548122403","-0,7911589827","-0,8279804524","-0,8652807595","-0,9030640384","-0,941334448","-0,9800961714","-1,019353416","-1,059110415","-1,099371424","-1,140140723","-1,181422619","-1,223221442","-1,265541544","-1,308387306","-1,351763129","-1,395673442","-1,440122696","-1,485115368","-1,530655957","-1,57674899","-1,623399016","-1,670610609","-1,718388367","-1,766736913","-1,815660894","-1,865164982","-1,915253873","-1,965932288","-2,01720497","-2,06907669","-2,121552242","-2,174636442","-2,228334135","-2,282650187","-2,337589489","-2,393156958","-2,449357533","-2,506196179","-2,563677886","-2,621807666"
"1,17322386","1,174425606","1,175488286","1,176411215","1,177193684","1,177834956","1,178334272","1,178690845","1,178903863","1,178972491","1,178895866","1,178673102","1,178303286","1,177785481","1,177118723","1,176302024","1,175334372","1,174214727","1,172942026","1,171515178","1,169933071","1,168194564","1,166298491","1,164243664","1,162028865","1,159652855","1,157114367","1,15441211","1,151544767","1,148510997","1,145309431","1,141938679","1,138397321","1,134683916","1,130796994","1,126735063","1,122496603","1,11808007","1,113483896","1,108706486","1,103746219","1,09860145","1,09327051","1,087751702","1,082043306","1,076143576","1,070050739","1,063763","1,057278535","1,050595499","1,043712018","1,036626194","1,029336105","1,021839803","1,014135312","1,006220636","0,9980937484","0,9897526013","0,9811951196","0,9724192033","0,9634227271","0,9542035407","0,9447594681","0,9350883085","0,9251878354","0,9150557974","0,9046899175","0,8940878937","0,8832473985","0,8721660795","0,8608415585","0,8492714325","0,8374532729","0,8253846262","0,8130630132","0,8004859297","0,7876508462","0,7745552079","0,7611964348","0,7475719215","0,7336790373","0,7195151265","0,7050775079","0,690363475","0,6753702963","0,6600952147","0,6445354481","0,628688189","0,6125506046","0,5961198368","0,5793930025","0,5623671931","0,5450394746","0,5274068881","0,5094664492","0,4912151482","0,4726499503","0,4537677952","0,4345655976","0,4150402467","0,3951886066","0,375007516","0,3544937884","0,333644212","0,3124555497","0,2909245394","0,2690478933","0,2468222986","0,2242444172","0,2013108858","0,1780183155","0,1543632926","0,1303423778","0,1059521066","0,08118898936","0,05604951101","0,0305301313","0,004627284671","-0,02166261967","-0,04834319781","-0,07541809109","-0,1028909661","-0,1307655148","-0,1590454543","-0,187734527","-0,2168365006","-0,246355168","-0,2762943476","-0,3066578828","-0,3374496423","-0,3686735202","-0,4003334358","-0,4324333336","-0,4649771836","-0,4979689808","-0,5314127455","-0,5653125235","-0,5996723857","-0,6344964281","-0,6697887724","-0,7055535651","-0,7417949784","-0,7785172094","-0,8157244806","-0,85342104","-0,8916111604","-0,9302991404","-0,9694893034","-1,009185998","-1,049393599","-1,090116506","-1,131359142","-1,173125959","-1,215421431","-1,258250059","-1,301616368","-1,34552491","-1,389980261","-1,434987022","-1,480549821","-1,526673308","-1,573362163","-1,620621087","-1,668454807","-1,716868079","-1,765865679","-1,815452412","-1,865633106","-1,916412616","-1,967795821","-2,019787626","-2,072392961","-2,125616782","-2,179464068","-2,233939827","-2,289049088","-2,344796909","-2,40118837","-2,45822858","-2,51592267","-2,574275797"
"1,186303509","1,187750247","1,189059257","1,190229864","1,191261365","1,192153032","1,19290411","1,193513819","1,193981354","1,194305882","1,194486545","1,194522458","1,194412712","1,194156371","1,193752472","1,193200027","1,192498023","1,191645419","1,190641149","1,189484121","1,188173218","1,186707294","1,185085181","1,183305682","1,181367575","1,179269613","1,177010521","1,174588999","1,172003722","1,169253338","1,166336469","1,16325171","1,159997633","1,156572781","1,152975673","1,1492048","1,14525863","1,141135601","1,136834129","1,132352602","1,127689381","1,122842804","1,11781118","1,112592795","1,107185905","1,101588744","1,095799518","1,089816407","1,083637566","1,077261123","1,07068518","1,063907815","1,056927076","1,04974099","1,042347554","1,03474474","1,026930496","1,018902742","1,010659372","1,002198255","0,9935172332","0,9846141236","0,9754867165","0,9661327767","0,9565500426","0,946736227","0,9366890165","0,9264060717","0,9158850274","0,9051234921","0,8941190487","0,8828692538","0,8713716381","0,8596237064","0,8476229375","0,835366784","0,8228526729","0,8100780049","0,7970401548","0,7837364715","0,7701642777","0,7563208704","0,7422035204","0,7278094727","0,713135946","0,6981801333","0,6829392016","0,6674102918","0,6515905188","0,6354769716","0,6190667132","0,6023567807","0,5853441849","0,5680259109","0,5503989179","0,5324601388","0,5142064806","0,4956348246","0,4767420257","0,4575249132","0,43798029","0,4181049335","0,3978955946","0,3773489986","0,3564618447","0,3352308061","0,3136525299","0,2917236375","0,269440724","0,2468003587","0,2237990849","0,2004334198","0,1766998547","0,1525948551","0,1281148601","0,1032562831","0,07801551148","0,05238890663","0,0263728039","-3,64873134950372e-05","-0,02684268359","-0,05404952751","-0,08166078764","-0,1096802585","-0,1381117607","-0,1669591406","-0,1962262709","-0,22591705","-0,2560354023","-0,2865852784","-0,3175706547","-0,3489955336","-0,3808639435","-0,4131799389","-0,4459476001","-0,4791710335","-0,5128543715","-0,5470017724","-0,5816174205","-0,6167055263","-0,6522703259","-0,6883160817","-0,7248470819","-0,7618676409","-0,7993820988","-0,8373948219","-0,8759102024","-0,9149326586","-0,9544666345","-0,9945166005","-1,035087053","-1,076182513","-1,11780753","-1,159966677","-1,202664556","-1,24590579","-1,289695034","-1,334036965","-1,378936286","-1,424397729","-1,470426049","-1,517026027","-1,564202473","-1,61196022","-1,660304127","-1,709239082","-1,758769995","-1,808901805","-1,859639476","-1,910987997","-1,962952385","-2,015537681","-2,068748954","-2,122591296","-2,177069828","-2,232189696","-2,287956072","-2,344374152","-2,401449162","-2,45918635","-2,517590992"
"1,199666717","1,201359329","1,202915637","1,204334977","1,205616658","1,206759962","1,207764143","1,208628429","1,209352022","1,209934094","1,210373794","1,210670241","1,210822529","1,210829723","1,210690863","1,210404962","1,209971005","1,20938795","1,20865473","1,207770248","1,206733383","1,205542984","1,204197877","1,202696858","1,201038698","1,199222138","1,197245895","1,195108659","1,192809092","1,190345829","1,187717478","1,184922621","1,181959813","1,178827581","1,175524426","1,172048821","1,168399214","1,164574024","1,160571644","1,15639044","1,152028752","1,147484891","1,142757142","1,137843765","1,13274299","1,127453022","1,121972037","1,116298188","1,110429597","1,104364361","1,09810055","1,091636207","1,084969347","1,07809796","1,071020007","1,063733424","1,056236119","1,048525973","1,04060084","1,032458548","1,024096897","1,01551366","1,006706585","0,9976733912","0,9884117706","0,9789193894","0,9691938864","0,9592328734","0,9490339356","0,9385946309","0,9279124904","0,9169850183","0,9058096919","0,8943839615","0,8827052504","0,8707709552","0,8585784452","0,8461250632","0,8334081248","0,8204249186","0,8071727065","0,7936487234","0,7798501771","0,7657742486","0,7514180921","0,7367788345","0,7218535762","0,7066393904","0,6911333234","0,6753323946","0,6592335965","0,6428338946","0,6261302275","0,6091195068","0,5917986174","0,574164417","0,5562137364","0,5379433797","0,5193501238","0,5004307187","0,4811818877","0,461600327","0,4416827057","0,4214256664","0,4008258242","0,3798797679","0,3585840588","0,3369352316","0,3149297941","0,2925642268","0,2698349837","0,2467384917","0,2232711506","0,1994293336","0,1752093866","0,1506076289","0,1256203526","0,1002438231","0,07447427877","0,04830793093","0,02174096413","-0,005230464072","-0,03261022306","-0,06040220913","-0,08861034552","-0,1172385824","-0,1462908969","-0,175771293","-0,2056838017","-0,2360324809","-0,2668214154","-0,298054717","-0,3297365244","-0,3618710032","-0,394462346","-0,4275147722","-0,4610325284","-0,4950198878","-0,5294811507","-0,5644206444","-0,599842723","-0,6357517677","-0,6721521864","-0,709048414","-0,7464449125","-0,7843461707","-0,8227567044","-0,8616810562","-0,9011237957","-0,9410895194","-0,981582851","-1,022608441","-1,064170966","-1,106275131","-1,148925667","-1,192127332","-1,235884911","-1,280203217","-1,325087088","-1,37054139","-1,416571015","-1,463180884","-1,510375944","-1,558161167","-1,606541555","-1,655522134","-1,70510796","-1,755304113","-1,806115702","-1,857547862","-1,909605756","-1,962294571","-2,015619525","-2,06958586","-2,124198846","-2,179463779","-2,235385984","-2,291970811","-2,349223638","-2,40714987","-2,465754936"
"1,213315784","1,21525502","1,217059442","1,2187284","1,220261216","1,221657186","1,222915577","1,224035628","1,225016549","1,225857523","1,226557707","1,227116228","1,227532184","1,227804648","1,227932664","1,227915246","1,227751383","1,227440034","1,226980132","1,226370581","1,225610257","1,224698008","1,223632655","1,22241299","1,221037777","1,219505754","1,217815629","1,215966082","1,213955767","1,211783309","1,209447304","1,206946323","1,204278906","1,201443566","1,198438789","1,195263033","1,191914727","1,188392273","1,184694045","1,180818388","1,176763621","1,172528033","1,168109888","1,163507418","1,158718831","1,153742305","1,148575991","1,14321801","1,137666458","1,131919402","1,12597488","1,119830903","1,113485455","1,106936491","1,100181938","1,093219695","1,086047633","1,078663597","1,071065401","1,063250834","1,055217655","1,046963597","1,038486363","1,029783628","1,020853042","1,011692225","1,002298769","0,992670238","0,9828041689","0,9726980703","0,9623494228","0,9517556792","0,9409142645","0,9298225755","0,9184779814","0,9068778232","0,8950194142","0,8829000397","0,8705169572","0,8578673961","0,844948558","0,8317576166","0,8182917177","0,8045479792","0,7905234909","0,776215315","0,7616204855","0,7467360088","0,7315588631","0,7160859987","0,7003143383","0,6842407764","0,6678621796","0,6511753868","0,6341772087","0,6168644284","0,5992338008","0,5812820531","0,5630058845","0,5444019663","0,5254669419","0,5061974268","0,4865900085","0,4666412468","0,4463476733","0,425705792","0,4047120787","0,3833629815","0,3616549205","0,3395842879","0,317147448","0,2943407371","0,2711604639","0,2476029088","0,2236643244","0,1993409356","0,1746289391","0,1495245039","0,1240237711","0,09812285362","0,07181783678","0,04510477784","0,01797970617","-0,009561376767","-0,0375224974","-0,06590771009","-0,0947210971","-0,1239667686","-0,1536488627","-0,1837715453","-0,2143390104","-0,2453554798","-0,2768252032","-0,3087524582","-0,3411415504","-0,3739968133","-0,4073226081","-0,4411233242","-0,4754033787","-0,5101672168","-0,5454193114","-0,5811641634","-0,6174063017","-0,6541502831","-0,691400692","-0,7291621412","-0,767439271","-0,8062367498","-0,8455592739","-0,8854115676","-0,9257983828","-0,9667244996","-1,008194726","-1,050213898","-1,092786878","-1,13591856","-1,179613862","-1,223877731","-1,268715144","-1,314131103","-1,36013064","-1,406718814","-1,453900711","-1,501681447","-1,550066165","-1,599060035","-1,648668256","-1,698896054","-1,749748685","-1,801231429","-1,853349599","-1,906108531","-1,959513592","-2,013570177","-2,068283706","-2,12365963","-2,179703427","-2,236420602","-2,293816689","-2,351897249","-2,410667872"
"1,227253808","1,229440477","1,231493855","1,233413311","1,235198183","1,236847781","1,238361387","1,239738252","1,240977603","1,242078632","1,243040509","1,243862369","1,244543323","1,245082452","1,245478806","1,245731411","1,245839259","1,245801318","1,245616525","1,245283788","1,244801986","1,244169973","1,243386569","1,242450569","1,241360739","1,240115814","1,238714503","1,237155485","1,235437411","1,233558902","1,231518552","1,229314925","1,226946557","1,224411956","1,221709599","1,218837938","1,215795392","1,212580355","1,20919119","1,205626233","1,201883789","1,197962138","1,193859527","1,189574178","1,185104283","1,180448004","1,175603475","1,170568804","1,165342066","1,159921311","1,154304557","1,148489797","1,142474993","1,136258077","1,129836957","1,123209507","1,116373576","1,109326982","1,102067517","1,094592941","1,086900988","1,078989362","1,07085574","1,062497767","1,053913063","1,045099216","1,036053789","1,026774313","1,017258293","1,007503202","0,9975064874","0,987265567","0,9767778297","0,9660406357","0,9550513167","0,9438071756","0,9323054867","0,9205434956","0,9085184193","0,896227446","0,8836677354","0,8708364184","0,8577305972","0,8443473454","0,8306837079","0,816736701","0,8025033122","0,7879805005","0,7731651959","0,7580543002","0,742644686","0,7269331978","0,7109166509","0,6945918322","0,6779555","0,6610043837","0,6437351842","0,6261445736","0,6082291954","0,5899856645","0,571410567","0,5525004603","0,5332518733","0,5136613061","0,4937252302","0,4734400883","0,4528022946","0,4318082344","0,4104542646","0,3887367133","0,3666518798","0,344196035","0,3213654209","0,2981562509","0,2745647097","0,2505869534","0,2262191094","0,2014572763","0,1762975243","0,1507358948","0,1247684003","0,09839102488","0,07159972397","0,04439042421","0,0167590236","-0,01129860853","-0,03978663151","-0,06870923337","-0,09807063078","-0,1278750691","-0,1581268224","-0,1888301933","-0,2199895132","-0,2516091422","-0,283693469","-0,316246911","-0,3492739143","-0,3827789535","-0,4167665322","-0,4512411823","-0,4862074647","-0,5216699688","-0,5576333126","-0,594102143","-0,6310811354","-0,6685749939","-0,7065884513","-0,7451262691","-0,7841932374","-0,8237941751","-0,8639339295","-0,9046173769","-0,9458494221","-0,9876349986","-1,029979069","-1,072886623","-1,116362681","-1,160412291","-1,20504053","-1,250252504","-1,296053346","-1,342448219","-1,389442316","-1,437040856","-1,485249088","-1,53407229","-1,583515768","-1,633584857","-1,68428492","-1,73562135","-1,787599568","-1,840225023","-1,893503194","-1,947439588","-2,002039739","-2,057309213","-2,113253603","-2,169878529","-2,227189643","-2,285192624","-2,343893178"
