t,m_dot,Pp,N,alpha
0.0,0.032035577826418304,11.904135632937141,0,0.0
0.1,-0.004787112549460737,-7.605088480711856,0,0.0
0.2,-0.020469949852436997,-5.607541640875752,0,0.0
0.30000000000000004,0.0035855126991259922,-0.22247794848954072,0,0.0
0.4,0.004399933679435364,-15.628843453395348,0,0.0
0.5,0.027183751504808562,2.2877002892919336,0,0.0
0.6000000000000001,0.01670222491829154,9.674662729253214,0,0.0
0.7000000000000001,0.007137421182989989,2.9293382349760577,0,0.0
0.8,0.02926605782439129,-15.888975641783873,0,0.0
0.9,-0.023775261086457,-1.2380929432929406,0,0.0
1.0,-0.012794826301837148,7.240995422373089,1000,0.09999999999999998
1.1,0.07694810586461376,-628.9051258207965,1000,0.09999999999999998
1.2000000000000002,0.17963371612931045,-587.4191312368866,1000,0.09999999999999998
1.3,0.2486892511253913,-535.2092760916075,1000,0.09999999999999998
1.4000000000000001,0.3734874428483952,-509.7147940393452,1000,0.09999999999999998
1.5,0.43751152504650825,-477.7058678382873,1000,0.09999999999999998
1.6,0.4899902220753134,-433.6393130648248,1000,0.09999999999999998
1.7000000000000002,0.5728239492186056,-418.95625304076384,1000,0.09999999999999998
1.8,0.6694875909717108,-389.4935374707702,1000,0.09999999999999998
1.9000000000000001,0.7469913609606555,-342.608585810799,1000,0.09999999999999998
2.0,0.8337120518050272,-346.5815217852578,1000,0.09999999999999998
2.1,0.9121403764481251,-328.2335505753972,1000,0.09999999999999998
2.2,0.9187740977386483,-292.8718173050902,1000,0.09999999999999998
2.3000000000000003,0.9444687618738294,-270.7148535894976,1000,0.09999999999999998
2.4000000000000004,0.9725650631347689,-259.3859677672781,1000,0.09999999999999998
2.5,1.0686460762750833,-244.51720348679373,1000,0.09999999999999998
2.6,1.0923565739984333,-192.22575221247916,1000,0.09999999999999998
2.7,1.1429779068362658,-194.20760605323267,1000,0.09999999999999998
2.8000000000000003,1.1791770310955298,-187.90533165910347,1000,0.09999999999999998
2.9000000000000004,1.2262962852502275,-155.49087015007262,1000,0.09999999999999998
3.0,1.2857834903505987,-146.15844436513999,0,0.0
3.1,1.1757552540897391,713.044326456944,0,0.0
3.2,1.0815818273575193,663.3277306696209,0,0.0
3.3000000000000003,0.9811701476843071,590.643911485523,0,0.0
3.4000000000000004,0.8938340540068292,559.0743021822582,0,0.0
3.5,0.849008815342934,530.1694514057799,0,0.0
3.6,0.7957351943928073,475.9117129694523,0,0.0
3.7,0.7769139268268335,432.416008162304,0,0.0
3.8000000000000003,0.6955739133920433,400.7534290821577,0,0.0
3.9000000000000004,0.670704918851686,376.08559467293344,0,0.0
4.0,0.6058145335903689,356.73203997949076,1000,0.0
4.1000000000000005,0.5609053900641925,337.1111431457748,1000,0.0
4.2,0.5353603930018416,331.86803380175934,1000,0.0
4.3,0.5140823667389984,289.5666139902032,1000,0.0
4.4,0.5489461393909112,302.09056587131727,1000,0.0
4.5,0.4693654088112531,277.2628176749895,1000,0.0
4.6000000000000005,0.4828019299766204,272.9469546173077,1000,0.0
4.7,0.43032016175171695,247.33497920272566,1000,0.0
4.800000000000001,0.4514642808879161,262.6281382280522,1000,0.0
4.9,0.42630554944142407,253.3548279394672,1000,0.0
5.0,0.4018869236699789,214.96507651457614,1000,0.09999999999999998
5.1000000000000005,0.48028974397103674,-481.80965953318537,1000,0.09999999999999998
5.2,0.5399623412275254,-430.5116600766178,1000,0.09999999999999998
5.300000000000001,0.6314710359360705,-407.64413412965405,1000,0.09999999999999998
5.4,0.6813953551523051,-401.14773454821716,1000,0.09999999999999998
5.5,0.7288744438496622,-360.41570904037417,1000,0.09999999999999998
5.6000000000000005,0.7874689437877782,-332.6790150399738,1000,0.09999999999999998
5.7,0.874020200709583,-307.49983449936553,1000,0.09999999999999998
5.800000000000001,0.9571747975428577,-288.785731064263,1000,0.09999999999999998
5.9,0.9813066851392822,-266.47193034170505,1000,0.09999999999999998
6.0,1.025466117930704,-232.834905601826,0,0.0
6.1000000000000005,0.9600999338414322,585.1036794660804,0,0.0
6.2,0.9104300505354583,499.55155692855624,0,0.0
6.300000000000001,0.8223250873783323,482.7980675225672,0,0.0
6.4,0.749771871228889,446.64599527911014,0,0.0
6.5,0.7237031390010928,395.54593112501516,0,0.0
6.6000000000000005,0.6566177755680194,380.7461959950506,0,0.0
6.7,0.6292933494192603,361.8856657158567,0,0.0
6.800000000000001,0.5568488018859892,310.982405993449,0,0.0
6.9,0.4873709168510123,300.51836459243714,0,0.0
7.0,0.44717123638988543,262.34545129486924,1000,0.09999999999999998
7.1000000000000005,0.5802379238937805,-447.8466036043674,1000,0.09999999999999998
7.2,0.6521449005472126,-398.98525379154125,1000,0.09999999999999998
7.300000000000001,0.6822929776172417,-392.4672766560325,1000,0.09999999999999998
7.4,0.7423042927471668,-357.02152593316623,1000,0.09999999999999998
7.5,0.840944539635438,-355.7951299706465,1000,0.09999999999999998
7.6000000000000005,0.8482697719331274,-294.902464968377,1000,0.09999999999999998
7.7,0.9081585941409784,-284.9452016770747,1000,0.09999999999999998
7.800000000000001,0.9915095365226696,-271.24620390998007,1000,0.09999999999999998
7.9,1.0202881814431857,-243.11861351234165,1000,0.09999999999999998
8.0,1.0749136542827715,-225.7776361945762,1000,0.0
8.1,1.0122326306348484,623.4056591742783,1000,0.0
8.200000000000001,0.9637189045899772,570.7545495918839,1000,0.0
8.3,0.9316629096647437,537.6602318572641,1000,0.0
8.4,0.8548925158624279,502.60980828108313,1000,0.0
8.5,0.8204570962373516,473.00233906348603,1000,0.0
